numero_trame,temps_debut_s,temps_fin_s,duree_us,mac,rssi_dbm,canal,longueur_payload_octets,type_pdu,phy
251,1784154001.770695925,1784154001.770871878,176.000,4c:20:a8:b2:76:c1,-44,38,12,0x03,LE 1M
252,1784154001.792061090,1784154001.792333126,272.000,4c:20:a8:b2:76:c1,-84,39,24,0x00,LE 1M
253,1784154001.821708918,1784154001.821980953,272.000,6f:e6:89:6a:fe:0c,-83,37,24,0x00,LE 1M
254,1784154001.877902031,1784154001.878165960,264.000,72:53:05:8e:19:88,-67,38,23,0x00,LE 1M
255,1784154001.909897089,1784154001.910161018,264.000,72:53:05:8e:19:88,-87,39,23,0x00,LE 1M
256,1784154001.936217070,1784154001.936480999,264.000,6a:e4:32:77:32:1d,-87,37,23,0x00,LE 1M
257,1784154002.140757084,1784154002.141021013,264.000,72:53:05:8e:19:88,-67,38,23,0x00,LE 1M
258,1784154002.167570114,1784154002.167834044,264.000,72:53:05:8e:19:88,-86,39,23,0x00,LE 1M
259,1784154002.199820995,1784154002.200084925,264.000,6a:e4:32:57:32:1d,-87,37,23,0x00,LE 1M
260,1784154002.415646076,1784154002.415910006,264.000,72:53:05:8e:19:88,-66,38,23,0x00,LE 1M
261,1784154002.416913986,1784154002.417177916,264.000,72:53:05:8e:19:88,-87,39,23,0x00,LE 1M
262,1784154002.433897018,1784154002.434160948,264.000,6a:e4:32:77:32:1d,-85,37,23,0x00,LE 1M
263,1784154002.481976032,1784154002.482304096,328.000,4c:8e:47:0d:7f:15,-96,38,31,0x00,LE 1M
264,1784154002.508660078,1784154002.508932114,272.000,4c:20:a8:b2:76:c1,-84,39,24,0x00,LE 1M
265,1784154002.534930944,1784154002.535122871,192.000,f0:d8:ee:4e:06:e9,-83,37,14,0x02,LE 1M
266,1784154002.695341110,1784154002.695605040,264.000,72:53:05:8e:19:88,-65,38,23,0x00,LE 1M
267,1784154002.721811056,1784154002.722074986,264.000,72:53:05:8e:19:88,-91,39,23,0x00,LE 1M
268,1784154002.743140936,1784154002.743404865,264.000,6a:e4:32:77:32:1d,-87,37,23,0x00,LE 1M
269,1784154002.966048002,1784154002.966311932,264.000,72:53:05:8e:19:88,-67,38,23,0x00,LE 1M
270,1784154002.992676020,1784154002.992939949,264.000,6a:53:05:8e:19:88,-91,39,23,0x00,LE 1M
271,1784154003.019000053,1784154003.019263983,264.000,7d:7a:0d:19:20:f3,-86,37,23,0x02,LE 1M
272,1784154003.246155024,1784154003.246418953,264.000,72:53:05:8e:19:88,-66,38,23,0x00,LE 1M
273,1784154003.246999025,1784154003.247262955,264.000,72:53:05:8e:19:88,-94,39,23,0x00,LE 1M
274,1784154003.274616957,1784154003.274880886,264.000,6a:e4:32:77:32:1d,-87,37,23,0x00,LE 1M
275,1784154003.410383940,1784154003.410575867,192.000,f1:b2:f4:eb:27:1a,-67,38,14,0x02,LE 1M
276,1784154003.422029018,1784154003.422204971,176.000,75:64:f3:64:d7:30,-44,39,12,0x03,LE 1M
277,1784154003.459069967,1784154003.459342003,272.000,7b:a7:ce:09:98:d7,-77,37,24,0x00,LE 1M
278,1784154003.492966890,1784154003.493230820,264.000,72:53:05:8e:19:88,-67,38,23,0x00,LE 1M
279,1784154003.535475969,1784154003.535739899,264.000,6a:e4:32:77:32:1d,-92,39,23,0x00,LE 1M
280,1784154003.588439941,1784154003.588711977,272.000,4c:20:a8:b2:76:c1,-82,37,24,0x00,LE 1M
281,1784154003.777998924,1784154003.778262854,264.000,72:53:05:8e:19:88,-66,38,23,0x00,LE 1M
282,1784154003.806927919,1784154003.807191849,264.000,6a:e4:32:77:32:1d,-93,39,23,0x00,LE 1M
283,1784154003.844635010,1784154003.844907045,272.000,4c:20:a8:b2:76:c1,-82,37,24,0x00,LE 1M
284,1784154003.900768042,1784154003.900959969,192.000,c6:05:e8:b0:31:32,-78,38,14,0x04,LE 1M
285,1784154004.006249905,1784154004.006441832,192.000,c0:66:24:39:4d:31,-95,39,14,0x02,LE 1M
286,1784154004.033677101,1784154004.033949137,272.000,7b:a7:ce:09:98:d7,-77,37,24,0x00,LE 1M
287,1784154004.075037003,1784154004.075300932,264.000,72:53:05:8e:19:88,-67,38,23,0x00,LE 1M
288,1784154004.107101917,1784154004.107365847,264.000,72:53:05:8e:19:88,-88,39,23,0x00,LE 1M
289,1784154004.148149014,1784154004.148421049,272.000,4c:20:a8:b2:76:c1,-83,37,24,0x00,LE 1M
290,1784154004.287914991,1784154004.288187027,272.000,7b:a7:ce:09:98:d7,-77,38,24,0x00,LE 1M
291,1784154004.314326048,1784154004.314598083,272.000,7b:a7:ce:09:98:d7,-77,39,24,0x00,LE 1M
292,1784154004.346010923,1784154004.346282959,272.000,7c:90:5e:19:43:dd,-83,37,24,0x00,LE 1M
293,1784154004.377588987,1784154004.377852917,264.000,72:53:05:8e:19:88,-66,38,23,0x00,LE 1M
294,1784154004.404192924,1784154004.404456854,264.000,72:53:05:8e:19:88,-86,39,23,0x00,LE 1M
295,1784154004.431150913,1784154004.431422949,272.000,4c:20:a8:b2:76:c1,-82,37,24,0x00,LE 1M
296,1784154004.628642082,1784154004.628906012,264.000,72:53:05:8e:19:88,-66,38,23,0x00,LE 1M
297,1784154004.652930021,1784154004.653193951,264.000,72:53:05:8e:19:88,-91,39,23,0x00,LE 1M
298,1784154004.682461977,1784154004.682653904,192.000,c3:4c:ca:88:99:5f,-82,37,14,0x02,LE 1M
299,1784154004.898991108,1784154004.899255037,264.000,72:53:05:8e:19:88,-67,38,23,0x00,LE 1M
300,1784154004.922108889,1784154004.922372818,264.000,72:53:05:8e:19:88,-92,39,23,0x00,LE 1M
301,1784154004.983865976,1784154004.984138012,272.000,4c:20:a8:b2:76:c1,-83,37,24,0x00,LE 1M
302,1784154005.184283972,1784154005.184547901,264.000,72:53:05:8e:19:88,-66,38,23,0x00,LE 1M
303,1784154005.210886955,1784154005.211150885,264.000,72:53:05:8e:19:88,-89,39,23,0x00,LE 1M
304,1784154005.243671894,1784154005.243943930,272.000,4c:20:a8:b2:76:c1,-82,37,24,0x00,LE 1M
305,1784154005.411406040,1784154005.411597967,192.000,f1:b2:f4:eb:27:1a,-66,38,14,0x02,LE 1M
306,1784154005.450040102,1784154005.450304031,264.000,72:53:05:8e:19:88,-84,39,23,0x00,LE 1M
307,1784154005.508627892,1784154005.508899927,272.000,44:56:28:f6:f4:81,-96,37,24,0x00,LE 1M
308,1784154005.587960958,1784154005.588240862,280.000,7f:96:61:7a:77:3a,-84,38,25,0x00,LE 1M
309,1784154005.645283937,1784154005.645475864,192.000,da:7c:d9:40:82:e3,-90,39,14,0x02,LE 1M
310,1784154005.667756081,1784154005.668028116,272.000,7c:90:5e:19:43:dd,-86,37,24,0x00,LE 1M
311,1784154005.741650105,1784154005.741914034,264.000,72:53:05:8e:19:88,-66,38,23,0x00,LE 1M
312,1784154005.768318892,1784154005.768582821,264.000,72:53:05:8e:19:88,-84,39,23,0x00,LE 1M
313,1784154005.805712938,1784154005.805984974,272.000,4c:20:a8:b2:76:c1,-82,37,24,0x00,LE 1M
314,1784154006.020688057,1784154006.020951986,264.000,72:53:05:8e:19:88,-66,38,23,0x00,LE 1M
315,1784154006.050894976,1784154006.051158905,264.000,72:53:05:8e:19:88,-85,39,23,0x00,LE 1M
316,1784154006.068101883,1784154006.068373919,272.000,4c:20:a8:b2:76:c1,-83,37,24,0x00,LE 1M
317,1784154006.173475027,1784154006.173754930,280.000,75:64:f3:64:d7:30,-89,38,25,0x00,LE 1M
318,1784154006.183329105,1784154006.183609009,280.000,60:6a:4b:f3:ff:78,-90,39,25,0x00,LE 1M
319,1784154006.220510960,1784154006.220782995,272.000,7c:90:5e:19:43:dd,-83,37,24,0x00,LE 1M
320,1784154006.247056961,1784154006.247328997,272.000,7b:a7:ce:09:98:d7,-77,38,24,0x00,LE 1M
321,1784154006.295607090,1784154006.295879126,272.000,7b:a7:ce:09:98:d7,-77,39,24,0x00,LE 1M
322,1784154006.322982073,1784154006.323246002,264.000,72:53:05:8e:19:88,-70,37,23,0x00,LE 1M
323,1784154006.363001108,1784154006.363265038,264.000,72:53:05:8e:19:88,-67,38,23,0x00,LE 1M
324,1784154006.394551992,1784154006.394815922,264.000,72:53:05:8e:19:88,-86,39,23,0x00,LE 1M
325,1784154006.400824070,1784154006.401015997,192.000,e7:35:69:a1:8a:67,-78,37,14,0x02,LE 1M
326,1784154006.417006969,1784154006.417279005,272.000,4c:a0:a8:b2:76:c1,-94,38,24,0x00,LE 1M
327,1784154006.438325882,1784154006.438597918,272.000,4c:20:a8:b2:76:c1,-85,39,24,0x00,LE 1M
328,1784154006.439573050,1784154006.439845085,272.000,6f:e6:89:6a:fe:0c,-84,37,24,0x00,LE 1M
329,1784154006.552376032,1784154006.552639961,264.000,72:53:05:8e:19:88,-67,38,23,0x00,LE 1M
330,1784154006.589149952,1784154006.589413881,264.000,72:53:05:8e:19:88,-85,39,23,0x00,LE 1M
331,1784154006.636970043,1784154006.637242079,272.000,4c:20:a8:b2:76:c1,-82,37,24,0x00,LE 1M
332,1784154006.846924067,1784154006.847187996,264.000,72:53:05:8e:19:88,-66,38,23,0x00,LE 1M
333,1784154006.886982918,1784154006.887254953,272.000,4c:20:a8:b2:76:c1,-86,39,24,0x00,LE 1M
334,1784154006.940881968,1784154006.941154003,272.000,6f:e6:89:6a:fe:0c,-87,37,24,0x00,LE 1M
335,1784154007.117345095,1784154007.117521048,176.000,72:53:05:8e:19:88,-44,38,12,0x03,LE 1M
336,1784154007.133677006,1784154007.133940935,264.000,72:53:05:8e:19:88,-86,39,23,0x00,LE 1M
337,1784154007.176187992,1784154007.176460028,272.000,4c:20:a8:b2:76:c1,-83,37,24,0x00,LE 1M
338,1784154007.197489977,1784154007.197665930,176.000,4c:20:a8:b2:76:c1,-44,38,12,0x03,LE 1M
339,1784154007.217508078,1784154007.217780113,272.000,4c:20:a8:b2:76:c1,-84,39,24,0x00,LE 1M
340,1784154007.251238108,1784154007.251510143,272.000,6f:e6:89:6a:fe:0c,-85,37,24,0x00,LE 1M
341,1784154007.262976885,1784154007.263152838,176.000,6f:e6:89:6a:fe:0c,-44,38,12,0x03,LE 1M
342,1784154007.284476995,1784154007.284749031,272.000,6f:e6:89:6a:fe:0c,-83,39,24,0x00,LE 1M
343,1784154007.316009998,1784154007.316289902,280.000,7f:86:41:7a:b7:3a,-77,37,25,0x00,LE 1M
344,1784154007.420663118,1784154007.420855045,192.000,f1:b2:f4:eb:27:1a,-71,38,14,0x02,LE 1M
345,1784154007.475713968,1784154007.475986004,272.000,4c:20:a8:b2:76:c1,-84,39,24,0x00,LE 1M
346,1784154007.518474102,1784154007.518746138,272.000,4f:86:89:6a:fe:0c,-84,37,24,0x00,LE 1M
347,1784154007.836998940,1784154007.837278843,280.000,75:64:f3:64:d7:30,-89,38,25,0x00,LE 1M
348,1784154007.854336023,1784154007.854608059,272.000,7c:90:5e:19:43:dd,-89,39,24,0x00,LE 1M
349,1784154007.902529001,1784154007.902801037,272.000,7b:a7:ce:09:98:d7,-76,37,24,0x00,LE 1M
350,1784154007.956621885,1784154007.956885815,264.000,72:33:05:8e:19:88,-78,38,23,0x00,LE 1M
351,1784154007.994045019,1784154007.994308949,264.000,72:53:05:8e:19:88,-69,39,23,0x00,LE 1M
352,1784154008.021620989,1784154008.021893024,272.000,4c:20:a8:b2:76:c1,-82,37,24,0x00,LE 1M
353,1784154008.218244076,1784154008.218508005,264.000,72:53:05:8e:99:88,-69,38,23,0x00,LE 1M
354,1784154008.260468006,1784154008.260731936,264.000,72:53:05:8e:19:88,-75,39,23,0x00,LE 1M
355,1784154008.288080931,1784154008.288352966,272.000,4a:56:2c:f6:f4:91,-90,37,24,0x00,LE 1M
356,1784154008.518249035,1784154008.518577099,328.000,72:53:05:8e:19:88,-71,38,31,0x00,LE 1M
357,1784154008.534478903,1784154008.534742832,264.000,72:53:05:8e:19:88,-69,39,23,0x00,LE 1M
358,1784154008.556385040,1784154008.556576967,192.000,f0:d8:ee:4e:06:e9,-77,37,14,0x02,LE 1M
359,1784154008.787986994,1784154008.788250923,264.000,72:53:05:8e:19:88,-74,38,23,0x00,LE 1M
360,1784154008.829746962,1784154008.830010891,264.000,72:53:05:8e:19:88,-70,39,23,0x00,LE 1M
361,1784154008.871536016,1784154008.871808052,272.000,4c:20:a8:b2:76:c1,-84,37,24,0x00,LE 1M
362,1784154009.070858002,1784154009.071121931,264.000,72:53:05:8e:19:88,-69,38,23,0x00,LE 1M
363,1784154009.103221893,1784154009.103485823,264.000,72:53:05:8e:19:88,-69,39,23,0x00,LE 1M
364,1784154009.129926920,1784154009.130198956,272.000,44:76:2c:f6:f4:90,-94,37,24,0x00,LE 1M
365,1784154009.167834997,1784154009.168395042,560.000,6f:e6:88:ea:e4:0c,-78,38,60,0x00,LE 1M
366,1784154009.173702955,1784154009.173974991,272.000,6f:e6:89:6a:fe:0c,-88,39,24,0x00,LE 1M
367,1784154009.200522900,1784154009.200802803,280.000,7f:86:41:7a:b7:3a,-80,37,25,0x00,LE 1M
368,1784154009.243103027,1784154009.243479013,376.000,4d:28:84:1f:f7:41,-96,38,37,0x02,LE 1M
369,1784154009.276695013,1784154009.276967049,272.000,7b:a7:ce:09:98:d7,-77,39,24,0x00,LE 1M
370,1784154009.329682112,1784154009.329946041,264.000,72:53:05:8e:19:88,-66,37,23,0x00,LE 1M
371,1784154009.341458082,1784154009.341722012,264.000,72:53:05:8e:19:88,-71,38,23,0x00,LE 1M
372,1784154009.378454924,1784154009.378718853,264.000,72:53:05:8e:19:88,-76,39,23,0x00,LE 1M
373,1784154009.421293974,1784154009.421566010,272.000,4c:20:a8:b2:76:c1,-83,37,24,0x00,LE 1M
374,1784154009.834131956,1784154009.834403992,272.000,7b:a7:ce:09:98:d7,-80,38,24,0x00,LE 1M
375,1784154009.835165024,1784154009.835437059,272.000,7b:a7:ce:09:98:d7,-77,39,24,0x00,LE 1M
376,1784154009.888256073,1784154009.888520002,264.000,72:53:05:8e:19:88,-70,37,23,0x00,LE 1M
377,1784154009.920619011,1784154009.920810938,192.000,c2:05:f0:b0:90:f3,-80,38,14,0x02,LE 1M
378,1784154009.947664022,1784154009.947936058,272.000,4c:20:a8:b2:76:c1,-85,39,24,0x00,LE 1M
379,1784154009.974288940,1784154009.974560976,272.000,6f:e6:89:6a:fe:0c,-80,37,24,0x00,LE 1M
380,1784154010.001169920,1784154010.001289845,120.000,2b:8b:ae:99:61:45,-84,38,5,0x06,LE 1M
381,1784154010.033822060,1784154010.034110069,288.000,75:64:f3:64:d7:30,-97,39,26,0x00,LE 1M
382,1784154010.109312057,1784154010.109584093,272.000,7b:a7:ce:09:98:d7,-76,37,24,0x00,LE 1M
383,1784154010.814248085,1784154010.814520121,272.000,7f:86:41:6a:b7:1a,-82,38,24,0x00,LE 1M
384,1784154010.851557016,1784154010.851836920,280.000,60:66:4b:f3:ff:79,-90,39,25,0x00,LE 1M
385,1784154010.915067911,1784154010.915339947,272.000,7c:90:5e:19:43:dd,-89,37,24,0x00,LE 1M
386,1784154011.486768961,1784154011.486904860,136.000,inconnue,-93,38,7,0x07,LE 1M
387,1784154011.524936914,1784154011.525264978,328.000,4c:8c:47:0d:7f:15,-94,39,31,0x00,LE 1M
388,1784154011.568331957,1784154011.568595886,264.000,72:53:05:8e:19:88,-72,37,23,0x00,LE 1M
389,1784154011.594736099,1784154011.595000029,264.000,72:53:05:8e:19:88,-74,38,23,0x00,LE 1M
390,1784154011.617111921,1784154011.617375851,264.000,72:53:05:8e:19:88,-69,39,23,0x00,LE 1M
391,1784154011.649286985,1784154011.649559021,272.000,44:56:24:f6:f4:91,-90,37,24,0x00,LE 1M
392,1784154012.363987923,1784154012.364251852,264.000,72:53:05:8e:19:88,-74,38,23,0x00,LE 1M
393,1784154012.390698910,1784154012.390962839,264.000,72:53:05:8e:19:88,-71,39,23,0x00,LE 1M
394,1784154012.422358990,1784154012.422550917,192.000,de:67:09:ac:b2:60,-91,37,14,0x02,LE 1M
395,1784154012.562583923,1784154012.562759876,176.000,7b:a7:ce:09:98:d7,-44,38,12,0x03,LE 1M
396,1784154012.563344002,1784154012.563616037,272.000,7b:a7:ce:09:98:d7,-77,39,24,0x00,LE 1M
397,1784154012.638964891,1784154012.639228821,264.000,72:53:05:8e:19:88,-68,37,23,0x00,LE 1M
398,1784154012.670593977,1784154012.670857906,264.000,72:53:05:8e:19:88,-70,38,23,0x00,LE 1M
399,1784154012.692222118,1784154012.692486048,264.000,72:53:05:8e:19:88,-70,39,23,0x00,LE 1M
400,1784154012.706242085,1784154012.706434011,192.000,c3:4c:ca:88:99:5f,-84,37,14,0x02,LE 1M
401,1784154012.706914902,1784154012.707090855,176.000,4c:8c:47:0d:7f:15,-44,38,12,0x03,LE 1M
402,1784154012.713299990,1784154012.713572025,272.000,4c:20:a8:b2:76:c1,-84,39,24,0x00,LE 1M
403,1784154012.723048925,1784154012.723320961,272.000,6f:e6:89:6a:fe:0c,-82,37,24,0x00,LE 1M
404,1784154012.765923023,1784154012.766098976,176.000,6f:e6:89:6a:fe:0c,-44,38,12,0x03,LE 1M
405,1784154012.797569036,1784154012.797841072,272.000,6f:e6:89:6a:fe:0c,-84,39,24,0x00,LE 1M
406,1784154012.824265003,1784154012.824544907,280.000,7f:86:41:7a:b7:3a,-78,37,25,0x00,LE 1M
407,1784154012.909701109,1784154012.909965038,264.000,72:53:05:8e:19:88,-70,38,23,0x00,LE 1M
408,1784154012.931478977,1784154012.931742907,264.000,72:53:05:8e:19:88,-70,39,23,0x00,LE 1M
409,1784154012.942780018,1784154012.943052053,272.000,4c:20:a8:b2:76:c1,-84,37,24,0x00,LE 1M
410,1784154013.419243097,1784154013.419435024,192.000,f1:b2:f4:eb:27:1a,-64,38,14,0x02,LE 1M
411,1784154013.450978041,1784154013.451346159,368.000,4d:30:84:9e:f7:41,-95,39,36,0x02,LE 1M
412,1784154013.482738972,1784154013.483002901,264.000,5a:24:32:77:32:1d,-91,37,23,0x00,LE 1M
413,1784154013.509574890,1784154013.509838820,264.000,72:53:05:8e:19:88,-64,38,23,0x00,LE 1M
414,1784154013.520809889,1784154013.521073818,264.000,72:53:05:8e:19:88,-68,39,23,0x00,LE 1M
415,1784154013.553426027,1784154013.553698063,272.000,4c:20:a8:b2:76:c1,-83,37,24,0x00,LE 1M
416,1784154013.678494930,1784154013.678766966,272.000,7b:a7:ce:09:98:d7,-80,38,24,0x00,LE 1M
417,1784154013.702805042,1784154013.703077078,272.000,7b:a7:ce:09:98:d7,-78,39,24,0x00,LE 1M
418,1784154013.756562948,1784154013.756826878,264.000,72:53:05:8e:19:88,-72,37,23,0x00,LE 1M
419,1784154013.778286934,1784154013.778550863,264.000,72:53:07:8e:19:88,-66,38,23,0x00,LE 1M
420,1784154013.799586058,1784154013.799849987,264.000,72:53:05:8e:19:88,-74,39,23,0x00,LE 1M
421,1784154013.831635952,1784154013.831907988,272.000,4c:20:a8:b2:76:c1,-84,37,24,0x00,LE 1M
422,1784154013.937939882,1784154013.938131809,192.000,c2:05:f0:80:91:33,-81,38,14,0x02,LE 1M
423,1784154013.959671021,1784154013.960047007,376.000,0d:30:84:9f:f7:41,-96,39,37,0x02,LE 1M
424,1784154013.996764898,1784154013.997036934,272.000,7b:a7:ce:09:98:d7,-77,37,24,0x00,LE 1M
425,1784154014.039127111,1784154014.039391041,264.000,72:53:05:8e:19:88,-64,38,23,0x00,LE 1M
426,1784154014.065960884,1784154014.066224813,264.000,72:53:05:8e:19:88,-74,39,23,0x00,LE 1M
427,1784154014.072670937,1784154014.072942972,272.000,4c:20:a8:b2:76:c1,-82,37,24,0x00,LE 1M
428,1784154014.312064886,1784154014.312328815,264.000,72:53:05:8e:19:88,-62,38,23,0x00,LE 1M
429,1784154014.313143015,1784154014.313406944,264.000,72:53:05:8e:19:88,-72,39,23,0x00,LE 1M
430,1784154014.313899040,1784154014.314090967,192.000,e7:35:69:a1:8a:67,-78,37,14,0x02,LE 1M
431,1784154014.569802999,1784154014.570066929,264.000,72:53:05:8e:19:88,-69,38,23,0x00,LE 1M
432,1784154014.586951017,1784154014.587214947,264.000,72:53:05:8e:19:88,-84,39,23,0x00,LE 1M
433,1784154014.629678965,1784154014.629951000,272.000,4c:20:a8:b2:76:c1,-82,37,24,0x00,LE 1M
434,1784154014.857323885,1784154014.857587814,264.000,72:53:05:8e:19:88,-73,38,23,0x00,LE 1M
435,1784154014.878715992,1784154014.878979921,264.000,72:53:05:8e:19:88,-77,39,23,0x00,LE 1M
436,1784154014.910723925,1784154014.910995960,272.000,4c:20:a8:b2:76:c1,-86,37,24,0x00,LE 1M
437,1784154015.417529106,1784154015.417793036,264.000,72:53:05:8e:19:88,-70,38,23,0x00,LE 1M
438,1784154015.418478012,1784154015.418741941,264.000,72:53:05:8e:19:88,-78,39,23,0x00,LE 1M
439,1784154015.435122013,1784154015.435313940,192.000,f1:b2:f4:eb:27:1a,-70,37,14,0x02,LE 1M
440,1784154015.639281988,1784154015.639610052,328.000,4c:8c:47:0d:7f:15,-90,38,31,0x00,LE 1M
441,1784154015.650602102,1784154015.650794029,192.000,da:7c:d9:40:82:e3,-88,39,14,0x02,LE 1M
442,1784154015.697576046,1784154015.697839975,264.000,72:53:05:8e:19:88,-68,37,23,0x00,LE 1M
443,1784154016.364862919,1784154016.365142822,280.000,66:e4:b3:64:d7:30,-87,38,25,0x00,LE 1M
444,1784154016.380996943,1784154016.381276846,280.000,60:6a:4b:f3:ff:79,-88,39,25,0x00,LE 1M
445,1784154016.441293001,1784154016.441565037,272.000,7b:a7:ce:09:98:d7,-76,37,24,0x00,LE 1M
446,1784154016.552609921,1784154016.552881956,272.000,0c:0a:02:1a:61:02,-77,38,24,0x03,LE 1M
447,1784154016.581096888,1784154016.581368923,272.000,6f:e6:99:6a:fe:0c,-93,39,24,0x00,LE 1M
448,1784154016.618040085,1784154016.618216038,176.000,4c:8c:47:0d:7f:15,-44,37,12,0x03,LE 1M
449,1784154016.739078999,1784154016.739351034,272.000,7b:a7:d6:09:98:d7,-79,38,24,0x00,LE 1M
450,1784154016.757148027,1784154016.757420063,272.000,7b:a7:ce:09:98:d7,-78,39,24,0x00,LE 1M
451,1784154016.796298027,1784154016.796561956,264.000,72:53:05:8e:19:88,-72,37,23,0x00,LE 1M
452,1784154017.065710068,1784154017.065973997,264.000,72:4b:05:8e:1d:88,-75,38,23,0x00,LE 1M
453,1784154017.107363939,1784154017.107627869,264.000,72:53:05:8e:19:88,-72,39,23,0x00,LE 1M
454,1784154017.121915102,1784154017.122187138,272.000,6f:e6:89:6a:fe:0c,-79,37,24,0x00,LE 1M
455,1784154017.142364025,1784154017.142636061,272.000,6b:e6:89:6a:fe:0c,-78,38,24,0x00,LE 1M
456,1784154017.173640013,1784154017.173919916,280.000,60:6a:4b:f3:ff:78,-89,39,25,0x00,LE 1M
457,1784154017.232716084,1784154017.232988119,272.000,7c:90:5e:19:43:dd,-84,37,24,0x00,LE 1M
458,1784154017.266068935,1784154017.266340971,272.000,7b:a7:ce:09:98:d7,-80,38,24,0x00,LE 1M
459,1784154017.288043022,1784154017.288315058,272.000,7b:a7:ce:09:98:d7,-78,39,24,0x00,LE 1M
460,1784154017.351386070,1784154017.351650000,264.000,72:53:05:8e:19:88,-71,37,23,0x00,LE 1M
461,1784154017.369010925,1784154017.369274855,264.000,72:5b:05:8e:19:88,-71,38,23,0x00,LE 1M
462,1784154017.378000975,1784154017.378264904,264.000,72:53:05:8e:19:88,-72,39,23,0x00,LE 1M
463,1784154017.378999949,1784154017.379271984,272.000,4c:20:a8:b2:76:c1,-83,37,24,0x00,LE 1M
464,1784154017.417618036,1784154017.417809963,192.000,f1:b2:f4:eb:27:1a,-72,38,14,0x02,LE 1M
465,1784154017.455193043,1784154017.455393076,200.000,4c:8c:47:0d:77:15,-94,39,15,0x00,LE 1M
466,1784154017.475125074,1784154017.475213051,88.000,inconnue,-91,37,1,0x00,LE 1M
467,1784154017.602365017,1784154017.602628946,264.000,72:53:05:8e:19:88,-73,38,23,0x00,LE 1M
468,1784154017.628884077,1784154017.629148006,264.000,72:53:05:8e:19:88,-81,39,23,0x00,LE 1M
469,1784154017.656049013,1784154017.656321049,272.000,4c:20:a8:b2:76:c1,-84,37,24,0x00,LE 1M
470,1784154017.682408094,1784154017.682680130,272.000,6f:e6:85:6c:fe:0c,-77,38,24,0x00,LE 1M
471,1784154017.710720062,1784154017.710992098,272.000,6f:e6:89:6a:fe:0c,-94,39,24,0x00,LE 1M
472,1784154017.744393110,1784154017.744585037,192.000,da:7c:d9:40:82:e3,-84,37,14,0x02,LE 1M
473,1784154017.896195889,1784154017.896459818,264.000,72:53:05:8e:19:88,-72,38,23,0x00,LE 1M
474,1784154017.916570902,1784154017.916834831,264.000,72:53:05:8e:19:88,-73,39,23,0x00,LE 1M
475,1784154017.938055038,1784154017.938327074,272.000,4c:20:a8:b2:76:c1,-83,37,24,0x00,LE 1M
476,1784154017.970993996,1784154017.971273899,280.000,7f:86:41:7a:b7:3a,-87,38,25,0x00,LE 1M
477,1784154018.045564890,1784154018.045836926,272.000,7c:90:5e:18:c3:dd,-89,39,24,0x00,LE 1M
478,1784154018.099956036,1784154018.100228071,272.000,7b:a7:ce:09:98:d7,-76,37,24,0x00,LE 1M
479,1784154018.371330023,1784154018.371505976,176.000,4c:8c:47:0d:7f:15,-44,38,12,0x03,LE 1M
480,1784154018.392630100,1784154018.392902136,272.000,7b:a7:ce:09:98:d7,-78,39,24,0x00,LE 1M
