temps_s,rssi_dbm
53.512104511260986,-31
53.624491930007935,-31
53.73681950569153,-31
53.850194215774536,-31
53.96247839927673,-31
54.075183153152466,-31
54.18749690055847,-31
54.2998251914978,-31
54.41219401359558,-31
54.5245623588562,-31
54.637192487716675,-31
54.74940586090088,-31
54.86178684234619,-31
54.97485852241516,-31
55.08720278739929,-31
55.19951248168945,-31
55.31181573867798,-31
55.4241840839386,-30
55.53648281097412,-30
55.648770570755005,-30
55.761067628860474,-30
55.873300313949585,-30
55.98640751838684,-30
56.102723121643066,-30
56.214797496795654,-30
56.3271484375,-30
56.43958282470703,-30
56.551947832107544,-30
56.663875579833984,-30
56.776301860809326,-30
56.888854026794434,-30
57.00036025047302,-30
57.114237785339355,-30
57.227673292160034,-30
57.34077167510986,-30
57.453169107437134,-30
57.56795072555542,-30
57.68063163757324,-30
57.79322075843811,-30
57.90573763847351,-30
58.01819658279419,-30
58.13152194023132,-30
58.244136333465576,-30
58.356717348098755,-30
58.47013258934021,-30
58.58372902870178,-30
58.69620704650879,-30
58.80910897254944,-30
58.92141389846802,-30
59.03368592262268,-30
59.146174907684326,-30
59.25848078727722,-30
59.37079310417175,-30
59.48305869102478,-30
59.59533381462097,-30
59.70771336555481,-30
59.82103753089905,-30
59.93511390686035,-30
60.0479052066803,-30
60.16043996810913,-30
60.27236795425415,-30
60.38497257232666,-30
60.49760603904724,-29
60.60990881919861,-29
60.72214698791504,-29
60.83465647697449,-29
60.94839143753052,-29
61.06057691574097,-29
61.17277908325195,-29
61.28438758850098,-28
61.396358251571655,-28
61.508647203445435,-28
61.62084102630615,-28
61.733052492141724,-28
61.84529662132263,-27
61.95775818824768,-26
62.07019805908203,-26
62.183703660964966,-26
62.29593205451965,-26
62.408310413360596,-26
62.52035737037659,-26
62.63241362571716,-25
62.74435257911682,-25
62.85635566711426,-25
62.96898889541626,-26
63.08151865005493,-26
63.193371057510376,-26
63.305890798568726,-26
63.41846466064453,-26
63.530993700027466,-26
63.643324851989746,-29
63.75607252120972,-29
63.86825895309448,-29
63.98047399520874,-29
64.09283018112183,-29
64.20497369766235,-29
64.31718564033508,-29
64.42934679985046,-28
64.54139518737793,-28
64.65356850624084,-28
64.76675224304199,-26
64.87963533401489,-25
64.99193072319031,-25
65.10417866706848,-26
65.2164659500122,-26
65.32870435714722,-26
65.44086384773254,-26
65.55305981636047,-26
65.66185855865479,-26
65.77453088760376,-26
65.88708686828613,-26
65.99997305870056,-26
66.1131157875061,-26
66.22512483596802,-26
66.3372950553894,-26
66.44954800605774,-26
66.56179118156433,-26
66.67398262023926,-27
66.78611707687378,-27
66.89857530593872,-27
67.01118564605713,-27
67.123779296875,-28
67.23720788955688,-28
67.34976315498352,-28
67.46216297149658,-29
67.57553601264954,-29
67.68791484832764,-29
67.80025029182434,-29
67.91280627250671,-30
68.02510499954224,-30
68.13755178451538,-30
68.24979424476624,-30
68.36225581169128,-30
68.47448205947876,-30
68.58671069145203,-30
68.69895100593567,-29
68.811368227005,-29
68.92362928390503,-29
69.03691530227661,-29
69.14926958084106,-29
69.26144337654114,-29
69.37368607521057,-29
69.4860188961029,-28
