temps_s,numero_paquet,taille_message,message,source,rssi_dbm,puissance_w,energie_j
527.034,470,77,"PAQUET,472,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.04224609623759e-10
528.035,471,115,"PAQUET,473,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.014844110970092e-10
529.041,472,136,"PAQUET,474,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-62,6.309573444801942e-10,6.34580648513271e-10
530.041,473,36,"PAQUET,475,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.011697877444481e-10
531.038,474,56,"PAQUET,476,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9688132852876566e-10
532.038,475,77,"PAQUET,477,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-61,7.943282347242822e-10,7.942971759763958e-10
533.041,476,115,"PAQUET,478,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.99533095813856e-10
534.043,477,136,"PAQUET,479,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-62,6.309573444801942e-10,6.323494417782965e-10
535.045,478,36,"PAQUET,480,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9867514877076305e-10
536.045,479,56,"PAQUET,481,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.980282952362262e-10
537.056,480,77,"PAQUET,482,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,4.0280457061574625e-10
538.049,481,115,"PAQUET,483,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-62,6.309573444801942e-10,6.261331421619704e-10
539.055,482,136,"PAQUET,484,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1809415871220454e-10
540.051,483,36,"PAQUET,485,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1496799806907464e-10
541.052,484,56,"PAQUET,486,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.019694305379684e-10
542.055,485,77,"PAQUET,487,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.5186328191464713e-10
543.055,486,115,"PAQUET,488,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.012858148144582e-10
544.059,487,136,"PAQUET,489,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.997198907890532e-10
545.057,488,36,"PAQUET,490,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-62,6.309573444801942e-10,6.29698379460979e-10
546.062,489,56,"PAQUET,491,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1778850910658887e-10
547.063,490,77,"PAQUET,492,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9842419048091485e-10
548.064,491,115,"PAQUET,493,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.167045613069005e-10
549.064,492,136,"PAQUET,494,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.979766608528384e-10
550.068,493,36,"PAQUET,495,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.997179924661345e-10
551.07,494,56,"PAQUET,496,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9865189431500933e-10
552.069,495,77,"PAQUET,497,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.159727061708099e-10
553.07,496,115,"PAQUET,498,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9848446223358263e-10
554.072,497,136,"PAQUET,499,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.170218216770117e-10
555.073,498,36,"PAQUET,500,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9843377701165414e-10
556.073,499,56,"PAQUET,501,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1632721146079627e-10
557.074,500,77,"PAQUET,502,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-62,6.309573444801942e-10,6.314921300750455e-10
558.145,501,115,"PAQUET,503,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.36602973220448e-10
559.105,502,136,"PAQUET,504,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-63,5.011872336272714e-10,4.810420186602062e-10
560.138,503,36,"PAQUET,505,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.179812856917248e-10
561.081,504,56,"PAQUET,506,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-62,6.309573444801942e-10,5.951316738796256e-10
562.082,505,77,"PAQUET,507,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-61,7.943282347242822e-10,7.944977321593938e-10
563.084,506,115,"PAQUET,508,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1707037578308386e-10
564.085,507,136,"PAQUET,509,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.017892360770257e-10
565.087,508,36,"PAQUET,510,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.165932035201481e-10
566.087,509,56,"PAQUET,511,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.162068063250863e-10
567.092,510,77,"PAQUET,512,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1780630222620537e-10
568.091,511,115,"PAQUET,513,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1596825789090574e-10
569.094,512,136,"PAQUET,514,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.17346093742565e-10
570.097,513,36,"PAQUET,515,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1702159549328774e-10
571.099,514,56,"PAQUET,516,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.991274242061362e-10
572.096,515,77,"PAQUET,517,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.504082421097127e-10
573.103,516,115,"PAQUET,518,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,4.00740808854714e-10
574.099,517,136,"PAQUET,519,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.151340923170202e-10
575.106,518,36,"PAQUET,520,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-62,6.309573444801942e-10,6.352378857183077e-10
576.103,519,56,"PAQUET,521,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-63,5.011872336272714e-10,4.995706216497554e-10
577.106,520,77,"PAQUET,522,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.025067876273978e-10
578.105,521,115,"PAQUET,523,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9781862546985906e-10
579.115,522,136,"PAQUET,524,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,4.02111208169702e-10
580.109,523,36,"PAQUET,525,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-63,5.011872336272714e-10,4.984588648429841e-10
581.112,524,56,"PAQUET,526,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-61,7.943282347242822e-10,7.960722591711453e-10
582.112,525,77,"PAQUET,527,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9844004147728573e-10
583.118,526,115,"PAQUET,528,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1810365842860994e-10
584.117,527,136,"PAQUET,529,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.974274760324671e-10
585.121,528,36,"PAQUET,530,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.032336595809221e-10
586.116,529,56,"PAQUET,531,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1462344486294154e-10
587.128,530,77,"PAQUET,532,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.075429121306419e-10
588.121,531,115,"PAQUET,533,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.95316351114614e-10
589.129,532,136,"PAQUET,534,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.184923174609111e-10
590.121,533,36,"PAQUET,535,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1396623035575064e-10
591.13,534,56,"PAQUET,536,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.055930359942603e-10
592.124,535,77,"PAQUET,537,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.143413183646155e-10
